,tweet_id,airline_sentiment,airline,negativereason,latitude,longitude
386,5.68677E+17,negative,United,Customer Service Issue,37.62068265,-122.3881696
387,5.68611E+17,negative,United,Late Flight,37.6208766,-122.3867929
388,5.68616E+17,negative,United,Flight Attendant Complaints,37.6209902,-122.3867265
389,5.68579E+17,negative,United,Late Flight,37.63404103,-122.4031308
390,5.69885E+17,negative,American,Customer Service Issue,37.77414482,-122.4362859
391,5.68816E+17,positive,Virgin America,Reason NA,37.77465018,-122.4403218
392,5.68696E+17,neutral,United,Reason NA,37.78194753,-122.4341292
393,5.68644E+17,negative,United,Customer Service Issue,37.78508121,-122.4111458
394,5.703E+17,positive,American,Reason NA,37.78618135,-122.4574254
395,5.703E+17,positive,American,Reason NA,37.78618135,-122.4574254
396,5.68901E+17,negative,United,Can't Tell,37.78736562,-122.4086516
397,5.69559E+17,negative,US Airways,Customer Service Issue,37.78831231,-122.4100732
398,5.68674E+17,negative,Southwest,Flight Booking Problems,37.78915629,-122.4148408
399,5.69882E+17,neutral,Virgin America,Reason NA,37.79374402,-122.3932756
400,5.70081E+17,neutral,United,Reason NA,37.7994546,-122.427629
401,5.67742E+17,neutral,Virgin America,Reason NA,37.80065252,-122.4385741
402,5.69572E+17,negative,United,Flight Attendant Complaints,37.83520596,-122.2546061
403,5.69883E+17,negative,American,Customer Service Issue,37.93609081,-107.8182669
404,5.69883E+17,negative,American,Late Flight,37.93644673,-107.8183271
405,5.6988E+17,negative,American,Cancelled Flight,37.93663309,-107.8182059
406,5.69893E+17,negative,American,Cancelled Flight,37.93712278,-107.818005
407,5.6988E+17,neutral,American,Reason NA,37.93882337,-107.8206552
408,5.6988E+17,negative,American,Cancelled Flight,37.93885695,-107.8206928
409,5.68024E+17,negative,United,Bad Flight,37.94357634,-121.6956591
410,5.68565E+17,negative,United,Cancelled Flight,37.99311597,-84.52114659
411,5.68565E+17,negative,United,Customer Service Issue,37.99311597,-84.52114659
412,5.69108E+17,negative,US Airways,Late Flight,38.18285051,-85.74225293
413,5.68593E+17,neutral,United,Reason NA,38.21327338,-85.76378195
414,5.6895E+17,negative,United,Customer Service Issue,38.26810946,-82.12153441
415,5.70264E+17,negative,Southwest,Customer Service Issue,38.30097379,-122.3018004
416,5.68086E+17,negative,Southwest,Customer Service Issue,38.34274662,-122.3261193
417,5.69604E+17,negative,American,Can't Tell,38.5369071,-106.9349375
418,5.69604E+17,negative,American,Flight Attendant Complaints,38.538038,-106.9370467
419,5.67722E+17,neutral,Southwest,Reason NA,38.56979708,-75.1096009
420,5.69563E+17,positive,Delta,Reason NA,38.6485933,-121.1174071
421,5.69538E+17,positive,Delta,Reason NA,38.69255098,-121.5885451
422,5.68882E+17,positive,Southwest,Reason NA,38.73434659,-90.35501265
423,5.67794E+17,negative,Southwest,Cancelled Flight,38.73693556,-90.35367062
424,5.68267E+17,negative,United,Bad Flight,38.78438914,-104.7274961
425,5.69641E+17,negative,American,Customer Service Issue,38.83598483,-77.10864801
426,5.69567E+17,negative,Southwest,Customer Service Issue,38.84884095,-77.04207298
427,5.69618E+17,negative,American,Flight Attendant Complaints,38.85482856,-77.04128223
428,5.69168E+17,negative,US Airways,Flight Attendant Complaints,38.85580899,-77.04174148
429,5.67778E+17,negative,US Airways,longlines,38.8639627,-77.0436015
430,5.68627E+17,negative,US Airways,Late Flight,38.86402742,-77.04855865
431,5.69686E+17,negative,US Airways,Flight Attendant Complaints,38.86411798,-77.0231684
432,5.68622E+17,negative,US Airways,Late Flight,38.86432211,-77.04913451
433,5.67776E+17,negative,US Airways,Late Flight,38.8687568,-77.035652
434,5.68467E+17,negative,Delta,Late Flight,38.87982914,-77.11608667
435,5.67867E+17,positive,United,Reason NA,38.88839871,-94.62041633
436,5.69158E+17,negative,US Airways,Customer Service Issue,38.90321224,-76.99583548
437,5.69207E+17,positive,Southwest,Reason NA,38.90385896,-76.51625101
438,5.67623E+17,negative,United,Flight Booking Problems,38.9058375,-77.00423674
439,5.69304E+17,positive,Virgin America,Reason NA,38.9128188,-77.00798226
440,5.68798E+17,neutral,Delta,Reason NA,38.91355311,-77.04169657
441,5.69526E+17,negative,US Airways,Flight Attendant Complaints,38.92102632,-76.9969392
442,5.69338E+17,negative,United,Late Flight,38.93770157,-77.4551004
443,5.69232E+17,negative,United,Late Flight,38.94291482,-77.44870496
444,5.68164E+17,negative,United,Can't Tell,38.94494175,-77.45367931
445,5.68592E+17,negative,United,Customer Service Issue,38.94549594,-77.45193731
446,5.69532E+17,negative,United,Cancelled Flight,38.94562938,-77.44400264
447,5.70051E+17,positive,United,Reason NA,38.9470207,-77.4511745
448,5.70054E+17,positive,United,Reason NA,38.9470418,-77.4511456
449,5.69632E+17,positive,United,Reason NA,38.95201335,-77.44443882
450,5.69311E+17,negative,United,Late Flight,38.95638224,-77.43898845
451,5.69339E+17,negative,United,Late Flight,38.95801195,-77.44365722
452,5.69961E+17,neutral,US Airways,Reason NA,38.95804042,-77.26190063
453,5.68113E+17,positive,Southwest,Reason NA,38.97681463,-76.50266928
454,5.67789E+17,positive,Southwest,Reason NA,38.98057249,-76.73463232
455,5.69467E+17,negative,US Airways,Customer Service Issue,39.05365524,-84.65487604
456,5.69321E+17,negative,Southwest,Lost Luggage,39.1765188,-76.6696894
457,5.69324E+17,negative,Southwest,Late Flight,39.1766101,-76.6700606
458,5.69322E+17,negative,Southwest,Cancelled Flight,39.1766101,-76.6700606
459,5.69309E+17,negative,Southwest,Lost Luggage,39.1766573,-76.669424
460,5.69318E+17,negative,Southwest,Lost Luggage,39.1766628,-76.6694238
461,5.69319E+17,neutral,Southwest,Reason NA,39.1766716,-76.6694354
462,5.69262E+17,negative,Southwest,longlines,39.17692138,-76.66929304
463,5.6826E+17,negative,Southwest,Flight Attendant Complaints,39.17709903,-76.67124539
464,5.69334E+17,negative,Southwest,Lost Luggage,39.1780768,-76.670155
465,5.69256E+17,neutral,Southwest,Reason NA,39.1798687,-76.6707032
466,5.69258E+17,negative,Southwest,Can't Tell,39.1799072,-76.6704455
467,5.69254E+17,negative,Southwest,Lost Luggage,39.1799094,-76.6709767
468,5.69337E+17,negative,Southwest,Late Flight,39.1848041,-76.6787131
469,5.68865E+17,neutral,Virgin America,Reason NA,39.24087254,-94.63994975
470,5.69814E+17,negative,United,Lost Luggage,39.24541389,-106.8817265
471,5.6946E+17,negative,US Airways,Lost Luggage,39.25956567,-76.70131545
472,5.68519E+17,neutral,Southwest,Reason NA,39.28859449,-76.61832385
473,5.7022E+17,negative,American,Bad Flight,39.29275067,-94.70795218
474,5.6859E+17,negative,Southwest,Late Flight,39.29345234,-94.71996208
475,5.68483E+17,negative,Southwest,Flight Attendant Complaints,39.29372784,-94.71998281
476,5.70226E+17,neutral,American,Reason NA,39.29381252,-94.71144036
477,5.70231E+17,negative,American,Bad Flight,39.29951964,-94.71192112
478,5.69975E+17,positive,Southwest,Reason NA,39.50503682,-119.7738275
479,5.69512E+17,negative,US Airways,Cancelled Flight,39.52438256,-74.70144898
480,5.69973E+17,positive,American,Reason NA,39.57991628,-105.9414716
481,5.69934E+17,negative,American,Customer Service Issue,39.60778027,-105.9547021
482,5.69915E+17,negative,American,Cancelled Flight,39.60813937,-105.9548521
483,5.70032E+17,neutral,Southwest,Reason NA,39.64617884,-94.31618144
484,5.67881E+17,positive,Southwest,Reason NA,39.73167173,-86.3559619
485,5.69351E+17,negative,Southwest,Cancelled Flight,39.73217408,-105.0050626
486,5.6916E+17,positive,United,Reason NA,39.74529398,-104.9922598
487,5.69012E+17,negative,United,Flight Booking Problems,39.77390684,-104.845373
488,5.69012E+17,negative,United,Customer Service Issue,39.77848558,-104.9000763
489,5.69009E+17,negative,United,Flight Booking Problems,39.83426941,-104.6996064
490,5.69009E+17,negative,United,Customer Service Issue,39.83426941,-104.6996064
491,5.69729E+17,negative,United,Customer Service Issue,39.84911904,-104.6744758
492,5.69006E+17,negative,United,Flight Attendant Complaints,39.84913886,-104.6740367
493,5.69692E+17,negative,American,Late Flight,39.85437802,-104.6712757
494,5.69296E+17,negative,United,longlines,39.85760174,-104.6666963
495,5.6998E+17,negative,United,Can't Tell,39.85790482,-104.6703901
496,5.6998E+17,negative,United,longlines,39.85799572,-104.6705622
497,5.68112E+17,negative,United,Late Flight,39.85823091,-104.6780238
498,5.67796E+17,neutral,United,Reason NA,39.85861339,-104.6723213
499,5.69615E+17,negative,United,Customer Service Issue,39.85861469,-104.6723343
500,5.67808E+17,neutral,United,Reason NA,39.85861725,-104.6723296
501,5.70056E+17,negative,United,Cancelled Flight,39.85862444,-104.6768992
502,5.69621E+17,negative,United,Lost Luggage,39.8586527,-104.6718518
503,5.69599E+17,negative,United,Late Flight,39.8586566,-104.6718497
504,5.69598E+17,negative,United,Cancelled Flight,39.8586593,-104.6718352
505,5.67775E+17,positive,United,Reason NA,39.85871934,-104.6737148
506,5.69594E+17,negative,United,Late Flight,39.85873319,-104.6737267
507,5.70295E+17,positive,United,Reason NA,39.8621249,-104.6740909
508,5.68467E+17,negative,Southwest,Late Flight,39.86311565,-104.6761085
509,5.69951E+17,neutral,US Airways,Reason NA,39.87010428,-75.2507858
510,5.69528E+17,negative,US Airways,Customer Service Issue,39.87309176,-75.24413798
511,5.69343E+17,negative,US Airways,Customer Service Issue,39.87355987,-75.24730884
512,5.69323E+17,negative,US Airways,longlines,39.87372068,-75.24732898
513,5.69336E+17,negative,US Airways,Late Flight,39.87414053,-75.25236332
514,5.69337E+17,negative,US Airways,Can't Tell,39.87414824,-75.25238981
515,5.68542E+17,negative,US Airways,Damaged Luggage,39.8744048,-75.24235009
516,5.69628E+17,negative,US Airways,Flight Attendant Complaints,39.87455718,-75.24082121
517,5.69671E+17,negative,US Airways,Customer Service Issue,39.8749366,-75.2407972
518,5.69672E+17,negative,US Airways,Customer Service Issue,39.8749399,-75.2407937
519,5.69629E+17,negative,US Airways,longlines,39.8749922,-75.24017448
520,5.69391E+17,negative,US Airways,Flight Attendant Complaints,39.87631844,-75.24302471
521,5.69453E+17,negative,Southwest,Cancelled Flight,39.87638268,-75.23929034
522,5.70215E+17,negative,Southwest,Late Flight,39.87778809,-75.23663363
523,5.69635E+17,neutral,Southwest,Reason NA,39.87875827,-75.23722854
524,5.69867E+17,negative,US Airways,Late Flight,39.88024969,-75.2363937
525,5.69888E+17,negative,US Airways,Late Flight,39.8805621,-75.23893393
526,5.69873E+17,negative,US Airways,Late Flight,39.88116058,-75.24031037
527,5.68605E+17,negative,US Airways,Late Flight,39.8816419,-75.2475867
528,5.70083E+17,neutral,American,Reason NA,39.8893997,-75.219676
529,5.69252E+17,negative,US Airways,longlines,39.90000449,-75.20693516
530,5.6993E+17,neutral,American,Reason NA,39.91337753,-75.3408263
531,5.69925E+17,neutral,American,Reason NA,39.91370182,-75.3405344
532,5.69259E+17,positive,US Airways,Reason NA,39.94624391,-75.17915216
533,5.69147E+17,neutral,US Airways,Reason NA,39.9692473,-75.1346431
534,5.69591E+17,negative,US Airways,Late Flight,39.98272482,-86.22502919
535,5.695E+17,negative,United,longlines,39.99806982,-82.88439575
536,5.69534E+17,negative,United,Late Flight,39.99814659,-82.88058383
537,5.69539E+17,negative,United,Late Flight,39.99829207,-82.88085401
538,5.68563E+17,negative,United,Late Flight,39.99838284,-82.88068344
539,5.68573E+17,negative,United,Late Flight,39.99869322,-82.88004055
540,5.68205E+17,negative,United,Can't Tell,40.03395098,-105.2495019
541,5.69326E+17,negative,US Airways,Cancelled Flight,40.04893741,-75.10344598
542,5.69553E+17,negative,US Airways,Customer Service Issue,40.04903686,-75.1035816
543,5.69313E+17,negative,US Airways,Lost Luggage,40.04915451,-75.10364317
544,5.68893E+17,neutral,Southwest,Reason NA,40.2376266,-74.9171435
545,5.67733E+17,positive,United,Reason NA,40.35805521,-111.7824128
546,5.69592E+17,negative,American,Cancelled Flight,40.46692522,-82.64567078
547,5.69632E+17,negative,American,Customer Service Issue,40.46694635,-82.64579149
548,5.68109E+17,neutral,Southwest,Reason NA,40.4871427,-112.011264
549,5.69825E+17,negative,US Airways,Flight Attendant Complaints,40.49569523,-80.24513477
550,5.68198E+17,neutral,Delta,Reason NA,40.51270596,-74.48509319
551,5.68196E+17,negative,Delta,Can't Tell,40.51794328,-74.48516831
552,5.68199E+17,negative,Delta,Flight Attendant Complaints,40.51806327,-74.48518231
553,5.68205E+17,negative,Delta,Can't Tell,40.51809311,-74.48552378
554,5.67919E+17,positive,United,Reason NA,40.54989958,-111.9040448
555,5.69643E+17,negative,Delta,Customer Service Issue,40.61878764,-74.01544319
556,5.69646E+17,neutral,Delta,Reason NA,40.61883222,-74.015404
557,5.69645E+17,negative,Delta,Can't Tell,40.61884429,-74.0153922
558,5.69643E+17,negative,Delta,Can't Tell,40.61886457,-74.01535789
559,5.68775E+17,negative,United,Late Flight,40.62387603,-74.30164717
560,5.69822E+17,positive,American,Reason NA,40.62967208,-73.90433402
561,5.68158E+17,negative,Virgin America,Customer Service Issue,40.63767372,-74.11075451
562,5.68475E+17,negative,Delta,Flight Booking Problems,40.63817554,-73.95630614
563,5.69967E+17,negative,Virgin America,Lost Luggage,40.6413712,-73.78311558
564,5.69044E+17,negative,Delta,Lost Luggage,40.64339686,-111.4933727
565,5.69047E+17,negative,Delta,Lost Luggage,40.64342444,-111.4939257
566,5.68611E+17,negative,Delta,Bad Flight,40.64374009,-73.77678134
567,5.69712E+17,negative,Delta,Flight Attendant Complaints,40.64485766,-73.78737261
568,5.68611E+17,negative,Delta,Late Flight,40.64490372,-73.77508276
569,5.68196E+17,negative,Delta,Late Flight,40.64518126,-73.77582926
570,5.68193E+17,negative,Delta,Late Flight,40.64520088,-73.77587636
571,5.68205E+17,negative,Delta,Late Flight,40.64527481,-73.77615604
572,5.68217E+17,negative,Delta,Late Flight,40.64527675,-73.7761654
573,5.68915E+17,negative,Delta,Late Flight,40.64529157,-73.7761025
574,5.68921E+17,negative,Delta,Late Flight,40.64530946,-73.77617682
575,5.68917E+17,negative,Delta,Customer Service Issue,40.64531687,-73.77617765
576,5.68918E+17,negative,Delta,Can't Tell,40.64534568,-73.77609616
577,5.69235E+17,negative,Delta,Late Flight,40.64573089,-73.77655727
578,5.69908E+17,neutral,Delta,Reason NA,40.64579177,-73.77555571
579,5.69674E+17,negative,Delta,Can't Tell,40.64602261,-73.7762935
580,5.6824E+17,positive,Delta,Reason NA,40.64610291,-73.78666687
581,5.68636E+17,neutral,Delta,Reason NA,40.64638899,-73.78399051
582,5.6989E+17,negative,Delta,longlines,40.64646872,-73.77594979
583,5.69567E+17,negative,Delta,longlines,40.64646912,-73.79133606
584,5.6956E+17,negative,Delta,Late Flight,40.64646912,-73.79133606
585,5.69558E+17,negative,Delta,Late Flight,40.64646912,-73.79133606
586,5.68635E+17,negative,Delta,Lost Luggage,40.64656067,-73.78334045
587,5.68635E+17,negative,Delta,Cancelled Flight,40.64656067,-73.78334045
588,5.68634E+17,negative,Delta,Lost Luggage,40.64656067,-73.78334045
589,5.68634E+17,negative,Delta,Lost Luggage,40.64656067,-73.78334045
590,5.68633E+17,negative,Delta,Lost Luggage,40.64656067,-73.78334045
591,5.67793E+17,negative,Delta,Late Flight,40.64656067,-73.78334045
592,5.68617E+17,positive,Delta,Reason NA,40.64661043,-73.776003
593,5.69649E+17,neutral,Virgin America,Reason NA,40.64662464,-73.77090177
594,5.69637E+17,negative,Delta,Customer Service Issue,40.6466862,-73.7769539
595,5.6989E+17,neutral,Delta,Reason NA,40.6467516,-73.77465033
596,5.68615E+17,negative,Delta,Late Flight,40.64679403,-73.77516598
597,5.68614E+17,neutral,Delta,Reason NA,40.64679903,-73.7734517
598,5.69713E+17,neutral,Delta,Reason NA,40.64682076,-73.7823236
599,5.68616E+17,negative,Delta,Can't Tell,40.64719984,-73.77530956
600,5.69609E+17,positive,American,Reason NA,40.6474324,-73.7936881
601,5.69349E+17,negative,Delta,Can't Tell,40.64779984,-73.78283404
602,5.67803E+17,neutral,Delta,Reason NA,40.64784472,-73.77710687
603,5.69679E+17,negative,Delta,Can't Tell,40.64797296,-73.77939249
604,5.69624E+17,negative,American,Can't Tell,40.64824535,-73.80141955
605,5.69689E+17,negative,American,Late Flight,40.64859599,-73.79426922
606,5.6776E+17,negative,US Airways,Late Flight,40.6488643,-73.7944749
607,5.69658E+17,negative,American,Cancelled Flight,40.64931132,-73.79263138
608,5.69655E+17,negative,American,longlines,40.64935461,-73.79198785
609,5.6959E+17,positive,American,Reason NA,40.64946781,-73.76624703
610,5.68928E+17,neutral,United,Reason NA,40.64993239,-73.78249589
611,5.69627E+17,negative,American,Late Flight,40.65062011,-73.79171323
612,5.6935E+17,negative,Delta,Flight Attendant Complaints,40.65275545,-73.79457024
613,5.67823E+17,negative,Southwest,Cancelled Flight,40.65947097,-74.16982402
614,5.67823E+17,negative,Southwest,Cancelled Flight,40.65951726,-74.16980326
615,5.67824E+17,negative,Southwest,Can't Tell,40.65954723,-74.16986421
616,5.67821E+17,negative,Southwest,Customer Service Issue,40.65957477,-74.17018971
617,5.67823E+17,negative,Southwest,Customer Service Issue,40.65958823,-74.16987822
618,5.69718E+17,negative,American,Customer Service Issue,40.67072447,-73.97727422
619,5.69272E+17,positive,Delta,Reason NA,40.67851205,-73.43465391
620,5.70018E+17,negative,United,Customer Service Issue,40.68545235,-74.18374208
621,5.68628E+17,negative,United,Late Flight,40.68612449,-74.18465897
622,5.69608E+17,positive,American,Reason NA,40.68621427,-74.1793971
623,5.69938E+17,negative,American,Late Flight,40.68625909,-74.17970876
624,5.68609E+17,negative,United,Late Flight,40.6867848,-74.18351089
625,5.6996E+17,negative,United,Bad Flight,40.6875448,-74.17714813
626,5.70284E+17,negative,American,Cancelled Flight,40.68994668,-73.91637642
627,5.70284E+17,negative,American,Cancelled Flight,40.68994668,-73.91637642
628,5.70283E+17,negative,American,Late Flight,40.68996177,-73.91640136
629,5.70283E+17,negative,American,Late Flight,40.68996177,-73.91640136
630,5.70284E+17,negative,American,Cancelled Flight,40.69002464,-73.91638072
631,5.70284E+17,negative,American,Cancelled Flight,40.69002464,-73.91638072
632,5.70284E+17,negative,American,Customer Service Issue,40.69017276,-73.91646118
633,5.70284E+17,negative,American,Can't Tell,40.69017276,-73.91646118
634,5.69508E+17,negative,United,Late Flight,40.6941088,-74.17545854
635,5.67863E+17,negative,United,Late Flight,40.69428253,-74.17219198
636,5.67863E+17,negative,United,Late Flight,40.69429232,-74.17208436
637,5.69846E+17,neutral,United,Reason NA,40.69450196,-74.1749219
638,5.68617E+17,negative,United,Late Flight,40.69482181,-74.17458032
639,5.68623E+17,negative,United,Cancelled Flight,40.69522398,-74.1760931
640,5.70273E+17,negative,US Airways,Late Flight,40.6954621,-74.1733106
641,5.69619E+17,negative,United,Lost Luggage,40.69672337,-74.17710665
642,5.68657E+17,negative,United,Bad Flight,40.69758992,-74.25047478
643,5.69981E+17,negative,United,Can't Tell,40.69814396,-74.17906717
644,5.69992E+17,negative,United,Customer Service Issue,40.6992418,-74.17884798
645,5.69998E+17,negative,United,Flight Attendant Complaints,40.69943599,-74.17868875
646,5.7024E+17,neutral,Delta,Reason NA,40.70326657,-74.01106458
647,5.67767E+17,negative,United,Bad Flight,40.70749747,-74.17084113
648,5.67768E+17,negative,United,Flight Attendant Complaints,40.70773298,-74.17069948
649,5.67936E+17,negative,Southwest,Flight Booking Problems,40.71035967,-74.15721568
650,5.68639E+17,neutral,United,Reason NA,40.71288929,-74.16612474
651,5.68513E+17,positive,United,Reason NA,40.71517211,-74.01453422
652,5.68966E+17,negative,United,Flight Attendant Complaints,40.71518191,-73.99595593
653,5.68982E+17,neutral,Delta,Reason NA,40.71716644,-73.96426215
654,5.68984E+17,positive,Delta,Reason NA,40.7171667,-73.96415608
655,5.68989E+17,negative,United,Flight Booking Problems,40.71857786,-73.99426076
656,5.69238E+17,negative,United,Customer Service Issue,40.72476892,-74.09204213
657,5.69524E+17,positive,Southwest,Reason NA,40.72845228,-80.08224442
658,5.69213E+17,negative,United,Flight Booking Problems,40.73074756,-73.95248962
659,5.68862E+17,negative,Southwest,Lost Luggage,40.731704,-73.1724805
660,5.68217E+17,neutral,United,Reason NA,40.74389886,-74.12493599
661,5.68472E+17,negative,US Airways,Customer Service Issue,40.74609464,-74.00636235
662,5.70264E+17,positive,Virgin America,Reason NA,40.74804263,-73.99295302
663,5.7002E+17,negative,Delta,Late Flight,40.76262285,-73.7394313
664,5.70022E+17,neutral,Delta,Reason NA,40.76262466,-73.73946148
665,5.69711E+17,positive,Southwest,Reason NA,40.76352814,-111.891919
666,5.68654E+17,neutral,United,Reason NA,40.7697595,-111.974937
667,5.68842E+17,negative,US Airways,Flight Attendant Complaints,40.77265898,-73.86525922
668,5.70089E+17,negative,American,Can't Tell,40.77382001,-73.87315003
669,5.68589E+17,positive,United,Reason NA,40.77395906,-73.8746932
670,5.69578E+17,negative,Delta,Can't Tell,40.7740308,-73.8674526
671,5.68763E+17,negative,Southwest,Customer Service Issue,40.774588,-73.8708903
672,5.68146E+17,negative,Delta,Flight Attendant Complaints,40.77460155,-73.86969694
673,5.68146E+17,negative,Delta,Customer Service Issue,40.77471899,-73.86957658
674,5.68951E+17,positive,Southwest,Reason NA,40.77512287,-73.86982237
675,5.69697E+17,negative,Delta,Late Flight,40.775248,-74.48253909
676,5.69687E+17,neutral,Delta,Reason NA,40.77844416,-73.87477197
677,5.701E+17,negative,American,Customer Service Issue,40.7786084,-73.94979947
678,5.70247E+17,negative,American,Customer Service Issue,40.78476286,-73.97029561
679,5.67732E+17,positive,Delta,Reason NA,40.78521842,-74.07232899
680,5.6867E+17,positive,United,Reason NA,40.7868699,-111.9790833
681,5.67807E+17,neutral,Virgin America,Reason NA,40.78986648,-73.10068286
682,5.68652E+17,positive,Delta,Reason NA,40.79248745,-111.9877806
683,5.69639E+17,neutral,Delta,Reason NA,40.79874419,-73.82756667
684,5.67939E+17,negative,United,longlines,40.79971517,-74.25960937
685,5.69604E+17,negative,American,Late Flight,40.80718573,-73.95477259
686,5.67885E+17,negative,United,Lost Luggage,40.84018945,-73.93737649
687,5.69699E+17,negative,Delta,Late Flight,40.85036847,-74.42575912
688,5.69592E+17,negative,US Airways,Can't Tell,40.85214382,-73.28567395
689,5.68994E+17,neutral,Delta,Reason NA,40.88529232,-73.856635
690,5.68992E+17,negative,Delta,Flight Booking Problems,40.88539964,-73.85658056
691,5.697E+17,positive,Delta,Reason NA,40.89343356,-74.29961359
692,5.69648E+17,negative,Southwest,Customer Service Issue,40.91497406,-81.43686526
693,5.69661E+17,neutral,Southwest,Reason NA,40.91509493,-81.4367726
694,5.69242E+17,positive,Delta,Reason NA,41.05811177,-73.53637216
695,5.69921E+17,positive,Delta,Reason NA,41.06865736,-73.70398273
696,5.69905E+17,negative,Delta,Late Flight,41.06869526,-73.70402469
697,5.70241E+17,positive,American,Reason NA,41.06938783,-73.73394372
698,5.68107E+17,negative,US Airways,Customer Service Issue,41.15955496,-81.39767448
699,5.68104E+17,positive,US Airways,Reason NA,41.16012493,-81.39760735
700,5.68105E+17,negative,US Airways,Customer Service Issue,41.16013713,-81.39768211
701,5.703E+17,positive,Southwest,Reason NA,41.19747574,-73.76926201
702,5.70304E+17,negative,Southwest,Bad Flight,41.1974934,-73.76920486
703,5.70304E+17,negative,Southwest,Customer Service Issue,41.19758614,-73.76914167
704,5.70011E+17,positive,Delta,Reason NA,41.21681145,-73.12508256
705,5.68507E+17,neutral,Southwest,Reason NA,41.24222981,-77.02647239
706,5.68043E+17,neutral,Southwest,Reason NA,41.28597403,-72.44456912
707,5.68947E+17,negative,Southwest,Flight Booking Problems,41.30091858,-95.89873244
708,5.68946E+17,negative,Southwest,Cancelled Flight,41.30204773,-95.9002533
709,5.70017E+17,negative,American,Flight Booking Problems,41.45847861,-81.86764536
710,5.70043E+17,negative,American,Customer Service Issue,41.45856783,-81.86763782
711,5.70046E+17,negative,American,Customer Service Issue,41.45858699,-81.86780822
712,5.70041E+17,negative,American,Customer Service Issue,41.45862827,-81.86766456
713,5.70028E+17,negative,American,Late Flight,41.45875201,-81.86775899
714,5.69281E+17,negative,US Airways,Customer Service Issue,41.46454996,-81.70961875
715,5.69278E+17,negative,US Airways,Customer Service Issue,41.46460532,-81.70957793
716,5.69304E+17,negative,US Airways,Can't Tell,41.49090693,-81.71627307
717,5.69307E+17,negative,US Airways,Customer Service Issue,41.49092099,-81.71644934
718,5.69993E+17,neutral,Southwest,Reason NA,41.52066893,-81.21118788
719,5.69484E+17,negative,Southwest,Cancelled Flight,41.65451582,-70.61064187
720,5.68101E+17,negative,Delta,Can't Tell,41.71826065,-72.68689133
721,5.6929E+17,positive,US Airways,Reason NA,41.72221977,-71.44574004
722,5.69588E+17,negative,Southwest,Can't Tell,41.72810364,-71.43406677
723,5.69567E+17,neutral,Southwest,Reason NA,41.77838296,-87.7409109
724,5.70288E+17,negative,Southwest,Can't Tell,41.78546237,-87.7430551
725,5.68889E+17,positive,Southwest,Reason NA,41.78959656,-87.74028015
726,5.69696E+17,negative,Southwest,longlines,41.79410567,-87.74243312
727,5.67734E+17,negative,Southwest,Customer Service Issue,41.79493709,-71.48004413
728,5.69162E+17,negative,Southwest,Customer Service Issue,41.81477378,-80.93644744
729,5.69018E+17,negative,United,Customer Service Issue,41.86589387,-87.62303178
730,5.69022E+17,negative,United,Flight Booking Problems,41.86590405,-87.62282728
731,5.69008E+17,negative,United,Flight Booking Problems,41.86591215,-87.6231126
732,5.69028E+17,positive,United,Reason NA,41.86591706,-87.6231238
733,5.70075E+17,negative,United,Can't Tell,41.88298649,-87.63403627
734,5.69645E+17,positive,United,Reason NA,41.92992293,-87.66944213
735,5.68858E+17,negative,Southwest,Customer Service Issue,41.93001697,-72.68496357
736,5.68851E+17,negative,Southwest,Flight Attendant Complaints,41.93015938,-72.68522399
737,5.69094E+17,positive,United,Reason NA,41.9413787,-87.8932425
738,5.70047E+17,negative,American,Late Flight,41.95627333,-87.87860345
739,5.68903E+17,negative,United,Late Flight,41.9653255,-87.87535719
740,5.69885E+17,negative,American,longlines,41.97326595,-87.90025691
741,5.70008E+17,negative,American,Can't Tell,41.97367122,-87.89700781
742,5.69978E+17,negative,American,Customer Service Issue,41.97417744,-87.9004223
743,5.69561E+17,positive,United,Reason NA,41.97456785,-87.90563774
744,5.69937E+17,negative,United,Can't Tell,41.97474769,-87.89039148
745,5.69937E+17,negative,United,Damaged Luggage,41.97475934,-87.89040377
746,5.69922E+17,negative,United,Customer Service Issue,41.97495038,-87.89005988
747,5.69919E+17,positive,American,Reason NA,41.97629096,-87.89888444
748,5.69639E+17,neutral,United,Reason NA,41.9763291,-87.73856403
749,5.69942E+17,negative,United,Late Flight,41.97745295,-87.91025951
750,5.69676E+17,positive,American,Reason NA,41.9774863,-87.90414419
751,5.69936E+17,negative,United,Cancelled Flight,41.97758466,-87.91065356
752,5.70053E+17,negative,United,Flight Attendant Complaints,41.97758714,-87.91388554
753,5.70079E+17,negative,United,Late Flight,41.97777091,-87.90782014
754,5.68239E+17,negative,United,Late Flight,41.97826134,-87.91247425
755,5.70091E+17,neutral,United,Reason NA,41.9785651,-87.90833965
756,5.69565E+17,negative,United,Flight Attendant Complaints,41.97862209,-87.91469774
757,5.69871E+17,negative,United,Flight Booking Problems,41.97883697,-87.90639116
758,5.69856E+17,negative,United,Flight Attendant Complaints,41.97888728,-87.90617197
759,5.69641E+17,positive,United,Reason NA,41.97890473,-87.91027352
760,5.67891E+17,negative,United,Bad Flight,41.9797415,-87.9099894
761,5.70098E+17,negative,American,Can't Tell,41.98051682,-87.73798602
762,5.69089E+17,positive,United,Reason NA,41.9808176,-87.9063373
763,5.68192E+17,neutral,United,Reason NA,41.98084325,-87.90939435
