,tweet_id,airline_sentiment,airline,negativereason,latitude,longitude,user_timezone
3945,567927725815496704,negative,United,Late Flight,37.62063433,-122.38946673,Quito
3946,567927596572360704,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
3947,567927503718731777,negative,United,Customer Service Issue,0.0,0.0,Brisbane
3948,567925054853496832,neutral,United,,0.0,0.0,
3949,567924953976152064,negative,United,Lost Luggage,33.75539049,-116.36196163,
3950,567924107183915009,positive,United,,0.0,0.0,
3951,567922347669262336,negative,United,Flight Attendant Complaints,0.0,0.0,
3952,567921825948250112,negative,United,Late Flight,0.0,0.0,Central Time (US & Canada)
3953,567921406807261184,negative,United,Can't Tell,27.98622757,-82.5414547,Central Time (US & Canada)
3954,567920067364540416,negative,United,Flight Booking Problems,0.0,0.0,Pacific Time (US & Canada)
3955,567919961055711232,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
3956,567919558649995264,negative,United,Lost Luggage,33.75348859,-116.36209633,
3957,567919391515348992,negative,United,Lost Luggage,33.75348859,-116.36209633,
3958,567919301732098048,negative,United,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
3959,567918545046081537,positive,United,,40.54989958,-111.90404484,Mountain Time (US & Canada)
3960,567916798747619328,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
3961,567913659650805760,negative,United,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
3962,567912190788771840,neutral,United,,0.0,0.0,Central Time (US & Canada)
3963,567907430069329920,positive,United,,0.0,0.0,Quito
3964,567905267033055233,negative,United,Bad Flight,0.0,0.0,
3965,567902121992921088,negative,United,Lost Luggage,36.08651969,-115.13942786,Eastern Time (US & Canada)
3966,567901996763602945,negative,United,Flight Attendant Complaints,36.08652135,-115.13941959,Eastern Time (US & Canada)
3967,567901267063803904,neutral,United,,0.0,0.0,Central America
3968,567900686089719812,negative,United,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
3969,567900456460165120,negative,United,Cancelled Flight,0.0,0.0,
3970,567899010045988865,negative,United,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
3971,567898499540340736,negative,United,Late Flight,0.0,0.0,Arizona
3972,567897640035160064,negative,United,Bad Flight,0.0,0.0,
3973,567895584625020928,positive,United,,0.0,0.0,Central Time (US & Canada)
3974,567895319951835137,negative,United,Lost Luggage,0.0,0.0,Central Time (US & Canada)
3975,567895211575111680,positive,United,,34.01019938,-117.42860927,
3976,567895077189627905,negative,United,Lost Luggage,34.01352255,-117.44528297,
3977,567894808439570433,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
3978,567894706325188608,negative,United,Late Flight,0.0,0.0,
3979,567894187900710912,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
3980,567893924699770880,negative,United,Lost Luggage,0.0,0.0,Melbourne
3981,567893808022568961,positive,United,,0.0,0.0,Pacific Time (US & Canada)
3982,567893704058474496,neutral,United,,0.0,0.0,Quito
3983,567892395867656193,negative,United,Lost Luggage,0.0,0.0,
3984,567892179953262592,negative,United,Flight Attendant Complaints,0.0,0.0,Quito
3985,567891481555382272,negative,United,Bad Flight,41.9797415,-87.9099894,Central Time (US & Canada)
3986,567890765134852096,negative,United,Lost Luggage,0.0,0.0,Central Time (US & Canada)
3987,567889601869668352,neutral,United,,0.0,0.0,Mountain Time (US & Canada)
3988,567887301021413376,negative,United,Late Flight,0.0,0.0,
3989,567886909516685312,negative,United,Customer Service Issue,0.0,0.0,
3990,567886894761005056,negative,United,Lost Luggage,0.0,0.0,Pacific Time (US & Canada)
3991,567886700275310592,negative,United,Bad Flight,0.0,0.0,Mountain Time (US & Canada)
3992,567886241179377664,negative,United,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
3993,567886093749604353,negative,United,Customer Service Issue,0.0,0.0,Mountain Time (US & Canada)
3994,567886091975462912,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
3995,567885401714589696,negative,United,Lost Luggage,0.0,0.0,
3996,567884863031762945,positive,United,,0.0,0.0,
3997,567884646270267392,negative,United,Lost Luggage,40.84018945,-73.93737649,
3998,567883674462588929,positive,United,,0.0,0.0,London
3999,567883485542658048,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4000,567883246433878018,negative,United,Customer Service Issue,0.0,0.0,
4001,567883234614210560,negative,United,Customer Service Issue,0.0,0.0,
4002,567882603405008896,negative,United,Customer Service Issue,0.0,0.0,
4003,567882458357714944,negative,United,Bad Flight,0.0,0.0,
4004,567881459161260032,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4005,567881305754595328,negative,United,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
4006,567880317345771520,neutral,United,,0.0,0.0,
4007,567877584341479424,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4008,567876794788872192,neutral,United,,0.0,0.0,
4009,567875594785923072,negative,United,Customer Service Issue,0.0,0.0,
4010,567875130824658946,negative,United,Late Flight,0.0,0.0,
4011,567874134174101504,negative,United,Late Flight,0.0,0.0,
4012,567873519356284928,neutral,United,,0.0,0.0,
4013,567873467401371648,positive,United,,0.0,0.0,Mountain Time (US & Canada)
4014,567872769049825280,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4015,567872614296862720,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4016,567872182136619008,negative,United,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
4017,567872136745852928,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4018,567871780188061696,negative,United,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
4019,567871439585435648,negative,United,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
4020,567870608152793088,negative,United,Can't Tell,0.0,0.0,
4021,567869544049414145,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4022,567869009661665280,positive,United,,0.0,0.0,
4023,567868808586620928,negative,United,Can't Tell,0.0,0.0,Mountain Time (US & Canada)
4024,567868544572063744,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4025,567867311744380928,positive,United,,38.88839871,-94.62041633,
4026,567867168429182976,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4027,567864939349557248,neutral,United,,0.0,0.0,
4028,567864117047865344,negative,United,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
4029,567863121479536641,neutral,United,,42.04836196,-87.74130154,
4030,567863082346627072,negative,United,Late Flight,0.0,0.0,
4031,567862940348579840,negative,United,Late Flight,40.69428253,-74.17219198,Central Time (US & Canada)
4032,567862586374529026,negative,United,Late Flight,40.69429232,-74.17208436,Central Time (US & Canada)
4033,567862454576787456,negative,United,Can't Tell,0.0,0.0,
4034,567862181208805376,negative,United,Bad Flight,0.0,0.0,
4035,567861975419457537,positive,United,,0.0,0.0,
4036,567861727833894913,negative,United,Can't Tell,0.0,0.0,
4037,567857491284877312,neutral,United,,0.0,0.0,Atlantic Time (Canada)
4038,567856598762156032,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4039,567855926486667265,negative,United,Bad Flight,0.0,0.0,
4040,567855470142197760,neutral,United,,0.0,0.0,Central Time (US & Canada)
4041,567854782678982656,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4042,567853668608925696,negative,United,Can't Tell,0.0,0.0,Hong Kong
4043,567853644420423680,negative,United,Customer Service Issue,0.0,0.0,Guadalajara
4044,567853497435160577,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4045,567853052943663104,negative,United,Late Flight,0.0,0.0,Hawaii
4046,567852704980017152,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4047,567852278893416448,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4048,567851359178989568,negative,United,Late Flight,0.0,0.0,
4049,567851352249868288,negative,United,Bad Flight,0.0,0.0,Pacific Time (US & Canada)
4050,567850537716092928,positive,United,,0.0,0.0,Atlantic Time (Canada)
4051,567850015600685056,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4052,567849597931888640,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4053,567848852943953920,positive,United,,0.0,0.0,Atlantic Time (Canada)
4054,567848544893169664,neutral,United,,0.0,0.0,Amsterdam
4055,567848374113693697,negative,United,Lost Luggage,0.0,0.0,Quito
4056,567848201505476608,negative,United,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
4057,567847753277120512,positive,United,,0.0,0.0,Quito
4058,567845953245413376,positive,United,,0.0,0.0,
4059,567845500205936640,negative,United,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
4060,567845492849287169,negative,United,Lost Luggage,0.0,0.0,Central Time (US & Canada)
4061,567845165781532672,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4062,567844852135645186,neutral,United,,0.0,0.0,Atlantic Time (Canada)
4063,567844774994014208,negative,United,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
4064,567844362601697280,positive,United,,0.0,0.0,Atlantic Time (Canada)
4065,567842806930239488,positive,United,,0.0,0.0,Central Time (US & Canada)
4066,567842015418978304,negative,United,Late Flight,0.0,0.0,
4067,567841954484068353,negative,United,Flight Booking Problems,0.0,0.0,
4068,567841308452249600,negative,United,Can't Tell,0.0,0.0,
4069,567839160779730944,neutral,United,,0.0,0.0,Mountain Time (US & Canada)
4070,567838896731615234,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4071,567838799243309056,negative,United,Customer Service Issue,0.0,0.0,Arizona
4072,567837709093347328,negative,United,Can't Tell,0.0,0.0,Mountain Time (US & Canada)
4073,567837314782765056,negative,United,Flight Attendant Complaints,0.0,0.0,Eastern Time (US & Canada)
4074,567835857929035776,negative,United,Can't Tell,0.0,0.0,London
4075,567834498655604736,negative,United,Late Flight,0.0,0.0,
4076,567833916196843520,negative,United,Customer Service Issue,0.0,0.0,
4077,567833666925121536,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4078,567832640289579008,positive,United,,0.0,0.0,Pacific Time (US & Canada)
4079,567831549539966976,negative,United,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
4080,567831351195484160,negative,United,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
4081,567830916950822912,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4082,567829834618904576,negative,United,Late Flight,37.61833841,-122.38389799,
4083,567829543723102208,negative,United,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
4084,567828973893259264,negative,United,Late Flight,37.61859126,-122.38385699,
4085,567828700726620160,negative,United,Customer Service Issue,0.0,0.0,
4086,567827860280324096,negative,United,Can't Tell,0.0,0.0,
4087,567827498660159489,negative,United,Customer Service Issue,0.0,0.0,
4088,567827442657677313,negative,United,Flight Attendant Complaints,0.0,0.0,Eastern Time (US & Canada)
4089,567827275619549184,negative,United,Flight Booking Problems,0.0,0.0,Atlantic Time (Canada)
4090,567827039790571520,neutral,United,,0.0,0.0,Atlantic Time (Canada)
4091,567826439392927744,positive,United,,0.0,0.0,Central Time (US & Canada)
4092,567826054522617858,negative,United,Can't Tell,0.0,0.0,Eastern Time (US & Canada)
4093,567825347439370240,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4094,567824276414558208,negative,United,Lost Luggage,0.0,0.0,Mid-Atlantic
4095,567824271234592769,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4096,567824229296566272,negative,United,Customer Service Issue,0.0,0.0,Mountain Time (US & Canada)
4097,567823707160354816,negative,United,Bad Flight,0.0,0.0,Pacific Time (US & Canada)
4098,567823510245236739,negative,United,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
4099,567822865844928512,negative,United,Customer Service Issue,0.0,0.0,
4100,567822848878968832,negative,United,Can't Tell,0.0,0.0,
4101,567822779501846528,negative,United,Flight Booking Problems,0.0,0.0,
4102,567822648047321088,negative,United,Lost Luggage,0.0,0.0,
4103,567822613608718336,negative,United,Late Flight,0.0,0.0,Hawaii
4104,567822548545859587,negative,United,Can't Tell,0.0,0.0,
4105,567822377473728513,negative,United,Late Flight,0.0,0.0,
4106,567822065471860736,negative,United,Late Flight,0.0,0.0,Hawaii
4107,567821292797186048,negative,United,Damaged Luggage,0.0,0.0,Pacific Time (US & Canada)
4108,567821166775156736,negative,United,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
4109,567821133245067264,negative,United,Customer Service Issue,0.0,0.0,
4110,567820210264137729,negative,United,Cancelled Flight,0.0,0.0,
4111,567819066708226048,negative,United,Customer Service Issue,0.0,0.0,Amsterdam
4112,567818953881419776,positive,United,,0.0,0.0,Atlantic Time (Canada)
4113,567818055771918336,positive,United,,0.0,0.0,Amsterdam
4114,567816475898310656,neutral,United,,0.0,0.0,Amsterdam
4115,567816155369570304,negative,United,Late Flight,0.0,0.0,
4116,567816074898513920,negative,United,Customer Service Issue,0.0,0.0,Atlantic Time (Canada)
4117,567815174045868032,neutral,United,,0.0,0.0,
4118,567814641918832640,neutral,United,,0.0,0.0,America/Chicago
4119,567814633047728128,negative,United,Customer Service Issue,45.58931882,-122.5959928,Eastern Time (US & Canada)
4120,567814334228774912,negative,United,Flight Booking Problems,0.0,0.0,Mountain Time (US & Canada)
4121,567814121870348289,negative,United,Customer Service Issue,0.0,0.0,
4122,567814094678675458,negative,United,Flight Booking Problems,0.0,0.0,London
4123,567814001212809216,neutral,United,,0.0,0.0,
4124,567813839539159040,negative,United,Customer Service Issue,0.0,0.0,
4125,567813037454917632,neutral,United,,0.0,0.0,Amsterdam
4126,567812841081688064,negative,United,Late Flight,0.0,0.0,
4127,567812349895245824,negative,United,Flight Booking Problems,0.0,0.0,Amsterdam
4128,567812160253865984,negative,United,Customer Service Issue,0.0,0.0,Quito
4129,567811913586876417,negative,United,Customer Service Issue,0.0,0.0,
4130,567811376686637056,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4131,567811360404336641,neutral,United,,0.0,0.0,
4132,567811306900975616,negative,United,Can't Tell,0.0,0.0,
4133,567811268900556802,negative,United,Bad Flight,0.0,0.0,Pacific Time (US & Canada)
4134,567811236231954433,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4135,567810811491524608,negative,United,Bad Flight,0.0,0.0,
4136,567810274083782657,neutral,United,,0.0,0.0,
4137,567809206314668033,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4138,567808424696893440,neutral,United,,0.0,0.0,Amsterdam
4139,567808255566602240,neutral,United,,39.85861725,-104.67232956,
4140,567806898549051392,negative,United,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
4141,567806788708626433,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4142,567806151191191553,negative,United,Customer Service Issue,0.0,0.0,
4143,567805894885638144,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4144,567805339790475264,negative,United,Flight Booking Problems,0.0,0.0,Amsterdam
4145,567805230550634496,negative,United,Late Flight,0.0,0.0,Pacific Time (US & Canada)
4146,567805176388788224,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4147,567805001050890240,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4148,567804951288901634,negative,United,Late Flight,0.0,0.0,Mountain Time (US & Canada)
4149,567804663303798784,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4150,567804646157475840,neutral,United,,0.0,0.0,Central Time (US & Canada)
4151,567804488687345665,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4152,567804350040416256,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4153,567802900480585728,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4154,567802723127803905,neutral,United,,0.0,0.0,Amsterdam
4155,567802662026014720,positive,United,,0.0,0.0,
4156,567802653078728705,negative,United,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
4157,567802111321444352,neutral,United,,0.0,0.0,Amsterdam
4158,567802015527755776,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4159,567801519207374849,positive,United,,0.0,0.0,
4160,567801163581546496,negative,United,Customer Service Issue,0.0,0.0,
4161,567800930683609088,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4162,567800823674310658,negative,United,Can't Tell,0.0,0.0,Quito
4163,567799935173947392,negative,United,Can't Tell,0.0,0.0,
4164,567798535262060544,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4165,567798174946172928,negative,United,Flight Booking Problems,0.0,0.0,Pacific Time (US & Canada)
4166,567797955202416641,neutral,United,,0.0,0.0,
4167,567797894431117312,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4168,567797429517692928,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4169,567797327071838208,positive,United,,0.0,0.0,Central Time (US & Canada)
4170,567796570197086208,positive,United,,0.0,0.0,
4171,567796247672721409,neutral,United,,39.85861339,-104.67232131,
4172,567794720425144321,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4173,567794573495250944,neutral,United,,0.0,0.0,Quito
4174,567794017593991169,negative,United,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
4175,567793696956231680,negative,United,Late Flight,0.0,0.0,Central Time (US & Canada)
4176,567793494695157760,negative,United,Cancelled Flight,0.0,0.0,Pacific Time (US & Canada)
4177,567793423248547840,neutral,United,,0.0,0.0,Atlantic Time (Canada)
4178,567793064221130752,negative,United,Can't Tell,0.0,0.0,Mountain Time (US & Canada)
4179,567792433687175168,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4180,567791786145378304,negative,United,Lost Luggage,0.0,0.0,
4181,567791389011910656,negative,United,Cancelled Flight,0.0,0.0,Pacific Time (US & Canada)
4182,567791059393335297,neutral,United,,0.0,0.0,Amsterdam
4183,567790995148783616,negative,United,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
4184,567790926857531393,positive,United,,0.0,0.0,London
4185,567790272265887744,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4186,567790177063608320,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4187,567789974717747200,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4188,567789435795861504,negative,United,Customer Service Issue,0.0,0.0,Central Time (US & Canada)
4189,567789433010016256,negative,United,Customer Service Issue,0.0,0.0,
4190,567788982974619649,neutral,United,,0.0,0.0,Quito
4191,567788423352950784,neutral,United,,0.0,0.0,Amsterdam
4192,567788341538861056,negative,United,Cancelled Flight,0.0,0.0,Atlantic Time (Canada)
4193,567787240399851520,negative,United,Customer Service Issue,0.0,0.0,Rome
4194,567786652991770629,negative,United,Late Flight,0.0,0.0,Mountain Time (US & Canada)
4195,567786475262345216,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4196,567786224812060672,negative,United,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
4197,567786135904980993,negative,United,Customer Service Issue,0.0,0.0,Alaska
4198,567782895306412032,positive,United,,0.0,0.0,Seoul
4199,567782346833686528,negative,United,Lost Luggage,0.0,0.0,Atlantic Time (Canada)
4200,567781813326589952,positive,United,,0.0,0.0,
4201,567781357355794432,negative,United,Customer Service Issue,0.0,0.0,
4202,567780888700669952,negative,United,Can't Tell,0.0,0.0,Amsterdam
4203,567780426601996288,positive,United,,0.0,0.0,Rome
4204,567778703959408641,negative,United,Cancelled Flight,0.0,0.0,Atlantic Time (Canada)
4205,567778606546694144,negative,United,Cancelled Flight,0.0,0.0,
4206,567778009013178368,negative,United,Cancelled Flight,26.37852293,-81.78472152,Eastern Time (US & Canada)
4207,567775456678912000,negative,United,Can't Tell,0.0,0.0,Quito
4208,567775418612195328,positive,United,,39.85871934,-104.67371484,
4209,567775140319358976,neutral,United,,0.0,0.0,Central Time (US & Canada)
4210,567774437673603073,negative,United,Customer Service Issue,0.0,0.0,
4211,567773706707021824,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4212,567773609939058688,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4213,567772765756080128,negative,United,Late Flight,0.0,0.0,Atlantic Time (Canada)
4214,567771124235517952,negative,United,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
4215,567770993159307264,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4216,567770910107897856,negative,United,Late Flight,0.0,0.0,Central Time (US & Canada)
4217,567769798831255552,negative,United,Lost Luggage,0.0,0.0,
4218,567768156111126528,negative,United,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
4219,567767997981671424,negative,United,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
4220,567767810655670272,negative,United,Flight Attendant Complaints,40.70773298,-74.17069948,Eastern Time (US & Canada)
4221,567767744356294656,negative,United,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
4222,567767439493300224,negative,United,Flight Attendant Complaints,0.0,0.0,Central Time (US & Canada)
4223,567767341090361344,negative,United,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
4224,567767251383808000,negative,United,Flight Booking Problems,0.0,0.0,Central Time (US & Canada)
4225,567767199700758530,negative,United,Bad Flight,40.70749747,-74.17084113,Eastern Time (US & Canada)
4226,567767009908109312,negative,United,Late Flight,0.0,0.0,
4227,567766554600038402,neutral,United,,0.0,0.0,
4228,567766384378388480,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4229,567766329352921088,negative,United,Late Flight,0.0,0.0,Central Time (US & Canada)
4230,567765716527771648,negative,United,Late Flight,0.0,0.0,
4231,567765558393700352,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4232,567765379653849091,negative,United,Can't Tell,0.0,0.0,
4233,567764411205439488,negative,United,Customer Service Issue,0.0,0.0,Pacific Time (US & Canada)
4234,567763529277923329,negative,United,Lost Luggage,0.0,0.0,Mountain Time (US & Canada)
4235,567761865779195904,neutral,United,,0.0,0.0,
4236,567761476338073600,negative,United,Customer Service Issue,0.0,0.0,
4237,567761267826651139,negative,United,Flight Attendant Complaints,0.0,0.0,
4238,567761113631449089,negative,United,Can't Tell,0.0,0.0,
4239,567760901869416448,negative,United,Customer Service Issue,0.0,0.0,
4240,567760664752824321,negative,United,Flight Attendant Complaints,0.0,0.0,
4241,567760060080599040,positive,United,,0.0,0.0,Quito
4242,567758882484793344,negative,United,Lost Luggage,0.0,0.0,
4243,567758478371196928,negative,United,Bad Flight,0.0,0.0,
4244,567756838529208320,positive,United,,0.0,0.0,Mountain Time (US & Canada)
4245,567756837320392705,neutral,United,,0.0,0.0,
4246,567754288055988224,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4247,567754136255725568,negative,United,Customer Service Issue,0.0,0.0,
4248,567752542491516928,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4249,567752396097351681,negative,United,Flight Booking Problems,0.0,0.0,Atlantic Time (Canada)
4250,567750428595871745,neutral,United,,0.0,0.0,
4251,567749045524131841,negative,United,Lost Luggage,0.0,0.0,Eastern Time (US & Canada)
4252,567748973428219904,negative,United,Bad Flight,0.0,0.0,Eastern Time (US & Canada)
4253,567748863449395201,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4254,567748565095968769,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4255,567747764906635265,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4256,567747041976410112,negative,United,Late Flight,0.0,0.0,
4257,567746540903493632,negative,United,Bad Flight,0.0,0.0,Central Time (US & Canada)
4258,567746527704018944,positive,United,,0.0,0.0,
4259,567745362727686145,negative,United,Late Flight,0.0,0.0,Central Time (US & Canada)
4260,567745233900044289,negative,United,Late Flight,0.0,0.0,
4261,567745016702181376,negative,United,Lost Luggage,0.0,0.0,
4262,567745009890623488,negative,United,Customer Service Issue,0.0,0.0,
4263,567744887664439298,negative,United,Customer Service Issue,0.0,0.0,
4264,567744571124482048,neutral,United,,0.0,0.0,
4265,567743132180033536,negative,United,Flight Booking Problems,0.0,0.0,
4266,567742857411166208,neutral,United,,0.0,0.0,Mountain Time (US & Canada)
4267,567742500366872576,negative,United,Customer Service Issue,0.0,0.0,
4268,567742141334437888,neutral,United,,0.0,0.0,Quito
4269,567741700597366784,neutral,United,,0.0,0.0,Atlantic Time (Canada)
4270,567741692854276096,positive,United,,0.0,0.0,Central Time (US & Canada)
4271,567740187380170752,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4272,567739357881040896,negative,United,Customer Service Issue,0.0,0.0,
4273,567739149818413056,negative,United,Late Flight,0.0,0.0,Mountain Time (US & Canada)
4274,567738192426590209,neutral,United,,0.0,0.0,Eastern Time (US & Canada)
4275,567738031398866944,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4276,567736717352763394,negative,United,Damaged Luggage,0.0,0.0,Eastern Time (US & Canada)
4277,567736507687895040,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4278,567735983370539008,negative,United,Cancelled Flight,0.0,0.0,Eastern Time (US & Canada)
4279,567735710392659968,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4280,567735204656066560,positive,United,,0.0,0.0,Pacific Time (US & Canada)
4281,567734795849834497,negative,United,Cancelled Flight,0.0,0.0,
4282,567734731694157824,neutral,United,,0.0,0.0,
4283,567734618095230976,negative,United,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
4284,567734128011784192,negative,United,Cancelled Flight,0.0,0.0,Central Time (US & Canada)
4285,567733609130233856,positive,United,,0.0,0.0,Pacific Time (US & Canada)
4286,567733228690083841,positive,United,,0.0,0.0,Pacific Time (US & Canada)
4287,567733177590874114,positive,United,,40.35805521,-111.78241283,Mountain Time (US & Canada)
4288,567732468657041408,negative,United,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
4289,567732284959113216,negative,United,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
4290,567731810910498816,negative,United,Flight Attendant Complaints,0.0,0.0,Pacific Time (US & Canada)
4291,567731738924032000,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4292,567731485894270977,negative,United,Late Flight,0.0,0.0,Mountain Time (US & Canada)
4293,567730952260943873,neutral,United,,0.0,0.0,Pacific Time (US & Canada)
4294,567730472076464129,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4295,567730299912482816,negative,United,Can't Tell,0.0,0.0,Pacific Time (US & Canada)
4296,567730143536226304,neutral,United,,0.0,0.0,
4297,567729696662511616,positive,United,,0.0,0.0,Mazatlan
4298,567729246198837248,neutral,United,,0.0,0.0,
4299,567727599627943936,negative,United,Late Flight,0.0,0.0,
4300,567727403964055552,negative,United,Can't Tell,37.62006843,-122.38822083,
4301,567726860638101504,negative,United,Customer Service Issue,0.0,0.0,
4302,567725820056068096,negative,United,Can't Tell,0.0,0.0,Arizona
4303,567725163077070848,negative,United,Bad Flight,0.0,0.0,Pacific Time (US & Canada)
4304,567724189872697348,negative,United,Customer Service Issue,0.0,0.0,Eastern Time (US & Canada)
4305,567724091809878016,negative,United,Customer Service Issue,0.0,0.0,
4306,567717552290136065,negative,United,Can't Tell,0.0,0.0,
4307,567716403117957120,negative,United,Bad Flight,0.0,0.0,Central Time (US & Canada)
4308,567714192980201472,negative,United,longlines,0.0,0.0,Quito
4309,567713896627470336,negative,United,Flight Attendant Complaints,0.0,0.0,
4310,567711860938772480,neutral,United,,0.0,0.0,London
4311,567703258425081857,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4312,567701830805618688,positive,United,,0.0,0.0,Eastern Time (US & Canada)
4313,567686845903826947,neutral,United,,30.09009009,-95.64621813,Central Time (US & Canada)
4314,567676400933416960,negative,United,Late Flight,0.0,0.0,Eastern Time (US & Canada)
4315,567663136082513920,negative,United,Lost Luggage,0.0,0.0,London
